Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad),Abs Sway,Abs Rudder
212,-0.34114,0.61159,-0.47981,425.97,1560.5,50.173,7.4017,0.074487,0.61159,0.074487
216,-0.35396,0.59179,-0.4188,443.39,1584.4,48.383,7.3873,0.049269,0.59179,0.049269
220,-0.36347,0.56935,-0.37623,461.53,1607.7,46.785,7.376,0.0082964,0.56935,0.0082964
224,-0.37013,0.54738,-0.3506,480.33,1630.4,45.334,7.3677,0.031118,0.54738,0.031118
228,-0.375,0.5306,-0.34487,499.72,1652.6,43.962,7.3617,0.10239,0.5306,0.10239
232,-0.37923,0.51945,-0.34648,519.66,1674.2,42.579,7.3566,0.086365,0.51945,0.086365
236,-0.38265,0.50679,-0.33618,540.13,1695.3,41.2,7.3523,0.031948,0.50679,0.031948
240,-0.38503,0.49589,-0.33196,561.12,1715.9,39.863,7.3492,0.053837,0.49589,0.053837
244,-0.38629,0.47964,-0.3102,582.61,1736.0,38.57,7.3469,0.013704,0.47964,0.013704
248,-0.38574,0.45546,-0.27505,604.58,1755.5,37.404,7.3459,0.010171,0.45546,0.010171
252,-0.38356,0.43143,-0.24814,626.97,1774.5,36.346,7.3466,-0.030618,0.43143,0.030618
256,-0.37961,0.40473,-0.22235,649.77,1793.1,35.419,7.349,0.015766,0.40473,0.015766
260,-0.37466,0.37797,-0.19545,672.93,1811.2,34.562,7.3526,-0.064677,0.37797,0.064677
264,-0.36816,0.35232,-0.17874,696.42,1828.9,33.82,7.3578,-0.010439,0.35232,0.010439
268,-0.36081,0.32424,-0.15359,720.2,1846.3,33.158,7.3638,-0.018021,0.32424,0.018021
272,-0.35247,0.29642,-0.13219,744.26,1863.3,32.592,7.371,-0.0079591,0.29642,0.0079591
276,-0.34368,0.26544,-0.10068,768.56,1880.0,32.112,7.3786,-0.073688,0.26544,0.073688
280,-0.33376,0.23991,-0.09183,793.08,1896.5,31.741,7.3876,0.0015231,0.23991,0.0015231
284,-0.32369,0.21336,-0.072368,817.78,1912.7,31.41,7.3969,-0.026197,0.21336,0.026197
288,-0.31346,0.18254,-0.042396,842.66,1928.8,31.18,7.4063,-0.045976,0.18254,0.045976
292,-0.30267,0.15568,-0.028302,867.69,1944.6,31.047,7.4165,-0.014361,0.15568,0.014361
296,-0.29233,0.12332,0.0061709,892.84,1960.4,30.985,7.4262,-0.093485,0.12332,0.093485
300,-0.28142,0.097575,0.013309,918.09,1976.1,31.036,7.4367,-0.018163,0.097575,0.018163
304,-0.27091,0.069341,0.036186,943.41,1991.8,31.127,7.4469,-0.056656,0.069341,0.056656
308,-0.26039,0.047239,0.039471,968.79,2007.4,31.291,7.4573,0.0016394,0.047239,0.0016394
312,-0.25049,0.023105,0.055368,994.2,2023.1,31.496,7.467,0.018647,0.023105,0.018647
316,-0.24079,0.0022588,0.067632,1019.6,2038.8,31.728,7.4767,-0.046937,0.0022588,0.046937
320,-0.23142,-0.0142,0.069469,1045.1,2054.5,31.998,7.4861,-0.034721,0.0142,0.034721
324,-0.22253,-0.032286,0.079774,1070.5,2070.4,32.306,7.495,-0.0016277,0.032286,0.0016277
328,-0.21406,-0.04683,0.083082,1095.9,2086.4,32.641,7.5036,0.014093,0.04683,0.014093
332,-0.20659,-0.071141,0.1197,1121.2,2102.5,33.022,7.5112,-0.097967,0.071141,0.097967
336,-0.20035,-0.10516,0.16245,1146.5,2118.7,33.609,7.5179,-0.0375,0.10516,0.0375
340,-0.1947,-0.13787,0.19374,1171.8,2135.1,34.318,7.5241,-0.074677,0.13787,0.074677
344,-0.19019,-0.17163,0.22108,1196.9,2151.7,35.158,7.5293,-0.052339,0.17163,0.052339
348,-0.18594,-0.19216,0.21459,1221.8,2168.6,36.03,7.534,-0.027409,0.19216,0.027409
352,-0.1822,-0.20585,0.20807,1246.5,2185.9,36.851,7.5381,-0.077378,0.20585,0.077378
356,-0.17883,-0.21208,0.18917,1271.0,2203.5,37.655,7.5416,0.003922,0.21208,0.003922
360,-0.17534,-0.21165,0.1713,1295.3,2221.4,38.365,7.5451,-0.011339,0.21165,0.011339
364,-0.17182,-0.20715,0.15425,1319.3,2239.6,39.006,7.5485,-0.0078415,0.20715,0.0078415
368,-0.16828,-0.2118,0.16624,1343.2,2258.1,39.659,7.5522,0.01222,0.2118,0.01222
372,-0.16493,-0.21127,0.16103,1366.9,2276.9,40.315,7.5555,0.013537,0.21127,0.013537
376,-0.16169,-0.21431,0.16795,1390.4,2295.9,40.974,7.5588,-0.00086878,0.21431,0.00086878
380,-0.15866,-0.21587,0.16935,1413.7,2315.2,41.64,7.5619,-0.022615,0.21587,0.022615
384,-0.1559,-0.21665,0.16595,1436.7,2334.8,42.324,7.5647,0.025157,0.21665,0.025157
388,-0.15312,-0.21308,0.15593,1459.6,2354.6,42.966,7.5674,0.018552,0.21308,0.018552
392,-0.15051,-0.20085,0.12762,1482.2,2374.8,43.543,7.5697,0.065247,0.20085,0.065247
396,-0.14744,-0.1905,0.11584,1504.6,2395.2,44.045,7.5725,0.079996,0.1905,0.079996
400,-0.14396,-0.18251,0.11532,1526.8,2415.8,44.501,7.5757,0.02507,0.18251,0.02507
404,-0.14052,-0.1707,0.10187,1548.8,2436.6,44.929,7.5789,0.020216,0.1707,0.020216
408,-0.13679,-0.16459,0.10469,1570.7,2457.6,45.345,7.5825,0.020569,0.16459,0.020569
412,-0.13321,-0.15475,0.094244,1592.4,2478.8,45.74,7.5859,0.021484,0.15475,0.021484
416,-0.12966,-0.14227,0.078157,1613.9,2500.2,46.091,7.5892,0.050757,0.14227,0.050757
420,-0.12582,-0.13412,0.07752,1635.3,2521.7,46.407,7.5929,0.043397,0.13412,0.043397
424,-0.12207,-0.12342,0.067649,1656.5,2543.4,46.698,7.5964,0.040941,0.12342,0.040941
428,-0.11831,-0.11101,0.055228,1677.7,2565.3,46.942,7.6,0.038395,0.11101,0.038395
432,-0.11455,-0.098543,0.043603,1698.7,2587.2,47.148,7.6036,0.060817,0.098543,0.060817
436,-0.11072,-0.085616,0.034355,1719.6,2609.3,47.298,7.6073,0.034768,0.085616,0.034768
440,-0.10687,-0.0737,0.027619,1740.5,2631.5,47.416,7.611,0.023099,0.0737,0.023099
444,-0.1032,-0.059781,0.01426,1761.3,2653.8,47.497,7.6145,0.034335,0.059781,0.034335
448,-0.09935,-0.051676,0.015993,1782.0,2676.1,47.567,7.6183,0.049113,0.051676,0.049113
452,-0.095622,-0.043599,0.014175,1802.7,2698.5,47.626,7.622,0.033655,0.043599,0.033655
456,-0.092026,-0.035604,0.0095885,1823.4,2720.9,47.676,7.6256,0.037303,0.035604,0.037303
460,-0.088646,-0.026745,0.00069646,1844.0,2743.4,47.709,7.6289,0.067465,0.026745,0.067465
464,-0.085296,-0.01811,-0.0040295,1864.6,2765.9,47.699,7.6322,0.039738,0.01811,0.039738
468,-0.082208,-0.0062818,-0.017669,1885.2,2788.4,47.653,7.6353,0.040682,0.0062818,0.040682
472,-0.079123,0.0035173,-0.022204,1905.8,2811.0,47.565,7.6384,0.020328,0.0035173,0.020328
476,-0.076104,0.010538,-0.021364,1926.4,2833.5,47.47,7.6414,0.0052774,0.010538,0.0052774
480,-0.073442,0.019533,-0.028322,1947.0,2856.1,47.354,7.6441,-0.010011,0.019533,0.010011
484,-0.07064,0.023493,-0.026647,1967.7,2878.6,47.26,7.6469,0.048447,0.023493,0.048447
488,-0.067875,0.024566,-0.017893,1988.4,2901.1,47.165,7.6497,0.0098459,0.024566,0.0098459
492,-0.065479,0.031638,-0.032677,2009.2,2923.6,47.075,7.6521,0.061919,0.031638,0.061919
496,-0.063028,0.03297,-0.026236,2029.9,2946.1,46.965,7.6545,0.047471,0.03297,0.047471
500,-0.060739,0.037588,-0.032705,2050.8,2968.6,46.853,7.6569,0.053567,0.037588,0.053567
504,-0.058535,0.042092,-0.034995,2071.6,2991.0,46.71,7.6591,0.020907,0.042092,0.020907
508,-0.056421,0.045999,-0.037299,2092.5,3013.4,46.564,7.6612,0.02468,0.045999,0.02468
512,-0.054378,0.048715,-0.036948,2113.5,3035.8,46.415,7.6633,0.022411,0.048715,0.022411
516,-0.052403,0.050164,-0.034899,2134.5,3058.1,46.269,7.6653,0.01809,0.050164,0.01809
520,-0.050535,0.048348,-0.02476,2155.6,3080.4,46.133,7.6671,-0.026975,0.048348,0.026975
524,-0.048926,0.052383,-0.039631,2176.7,3102.6,46.023,7.6688,0.062427,0.052383,0.062427
528,-0.04718,0.050892,-0.030249,2197.9,3124.8,45.881,7.6705,0.023087,0.050892,0.023087
532,-0.045559,0.053012,-0.0346,2219.1,3146.9,45.744,7.6721,0.011848,0.053012,0.011848
536,-0.043896,0.05119,-0.02893,2240.4,3169.0,45.623,7.6738,0.024712,0.05119,0.024712
540,-0.042377,0.052096,-0.031084,2261.8,3191.1,45.494,7.6753,0.0063589,0.052096,0.0063589
544,-0.040979,0.048544,-0.025958,2283.2,3213.1,45.408,7.6767,0.073629,0.048544,0.073629
548,-0.039512,0.045006,-0.017476,2304.6,3235.1,45.31,7.6781,0.0054736,0.045006,0.0054736
552,-0.038416,0.047986,-0.027363,2326.1,3257.1,45.196,7.6792,-0.02948,0.047986,0.02948
556,-0.037131,0.048041,-0.030684,2347.6,3279.0,45.101,7.6805,0.052677,0.048041,0.052677
560,-0.035854,0.044669,-0.022014,2369.2,3300.8,45.005,7.6818,0.045297,0.044669,0.045297
564,-0.034598,0.041609,-0.014218,2390.8,3322.7,44.912,7.683,-0.024535,0.041609,0.024535
568,-0.033444,0.041888,-0.023404,2412.5,3344.5,44.855,7.6842,0.053047,0.041888,0.053047
572,-0.032233,0.037802,-0.013981,2434.2,3366.3,44.784,7.6854,0.029272,0.037802,0.029272
576,-0.031068,0.036418,-0.016237,2455.9,3388.0,44.732,7.6865,0.044459,0.036418,0.044459
580,-0.029913,0.034557,-0.012998,2477.7,3409.7,44.666,7.6877,0.0083723,0.034557,0.0083723
584,-0.028819,0.03415,-0.015719,2499.5,3431.4,44.61,7.6888,0.020853,0.03415,0.020853
588,-0.02777,0.032846,-0.015416,2521.3,3453.1,44.558,7.6898,0.041959,0.032846,0.041959
592,-0.026774,0.027515,-0.00065487,2543.1,3474.8,44.505,7.6908,-0.03384,0.027515,0.03384
596,-0.025888,0.027899,-0.010822,2565.0,3496.4,44.488,7.6917,0.023857,0.027899,0.023857
600,-0.024912,0.023029,-0.0020936,2586.9,3518.1,44.474,7.6926,0.035889,0.023029,0.035889
604,-0.024051,0.024876,-0.011444,2608.8,3539.7,44.443,7.6935,0.025414,0.024876,0.025414
608,-0.023195,0.017598,0.0045373,2630.7,3561.3,44.445,7.6943,0.03841,0.017598,0.03841
612,-0.022374,0.018351,-0.0031721,2652.6,3582.9,44.438,7.6951,0.011736,0.018351,0.011736
616,-0.021481,0.015061,0.0023872,2674.5,3604.5,44.438,7.696,0.01448,0.015061,0.01448
620,-0.020773,0.01595,-0.002299,2696.5,3626.1,44.424,7.6967,-0.010465,0.01595,0.010465
624,-0.020125,0.017444,-0.010349,2718.4,3647.7,44.418,7.6974,0.060625,0.017444,0.060625
628,-0.019395,0.015696,-0.0033062,2740.4,3669.3,44.392,7.6981,0.028849,0.015696,0.028849
632,-0.01873,0.016743,-0.0051537,2762.3,3690.9,44.362,7.6988,-0.0036748,0.016743,0.0036748
636,-0.017983,0.011502,0.0062927,2784.3,3712.4,44.374,7.6995,0.02035,0.011502,0.02035
640,-0.017263,0.0069569,0.01169,2806.3,3734.0,44.414,7.7002,0.020673,0.0069569,0.020673
644,-0.016598,0.004484,0.010606,2828.3,3755.6,44.462,7.7009,0.026453,0.004484,0.026453
648,-0.016072,0.0071125,-0.00032176,2850.2,3777.2,44.48,7.7014,0.025368,0.0071125,0.025368
652,-0.015483,0.0077365,5.7722e-05,2872.2,3798.8,44.473,7.702,0.0088826,0.0077365,0.0088826
656,-0.014895,0.006683,0.0024139,2894.2,3820.4,44.485,7.7026,0.02765,0.006683,0.02765
660,-0.014351,0.0060838,0.002696,2916.1,3842.0,44.501,7.7032,0.033958,0.0060838,0.033958
664,-0.013903,0.0089023,-0.0049557,2938.1,3863.6,44.499,7.7036,0.037822,0.0089023,0.037822
668,-0.013382,0.002822,0.013119,2960.0,3885.2,44.518,7.7041,0.012588,0.002822,0.012588
672,-0.013064,0.0051225,0.0039143,2982.0,3906.9,44.536,7.7044,-0.010467,0.0051225,0.010467
676,-0.012618,0.0048647,0.0022718,3004.0,3928.5,44.56,7.7049,0.037004,0.0048647,0.037004
680,-0.012156,0.0042474,0.0055607,3025.9,3950.1,44.566,7.7053,0.0014895,0.0042474,0.0014895
684,-0.011734,0.0031776,0.0080517,3047.8,3971.8,44.585,7.7058,-0.0094548,0.0031776,0.0094548
688,-0.01133,0.0025861,0.0058845,3069.8,3993.4,44.622,7.7062,0.029673,0.0025861,0.029673
692,-0.010981,0.0041718,0.0026501,3091.7,4015.1,44.627,7.7065,0.0019388,0.0041718,0.0019388
696,-0.010589,0.0020362,0.0068362,3113.6,4036.8,44.66,7.7069,0.036937,0.0020362,0.036937
700,-0.010351,0.0038202,0.0042192,3135.5,4058.4,44.659,7.7071,-0.020498,0.0038202,0.020498
704,-0.010102,0.0031191,0.0024066,3157.5,4080.1,44.698,7.7074,0.061529,0.0031191,0.061529
708,-0.0098642,0.0035497,0.0060975,3179.4,4101.8,44.688,7.7076,-0.027213,0.0035497,0.027213
712,-0.0097234,0.006643,-0.0056912,3201.3,4123.5,44.71,7.7078,0.061253,0.006643,0.061253
716,-0.0093913,0.0021712,0.011943,3223.2,4145.2,44.71,7.7081,-0.010676,0.0021712,0.010676
720,-0.0092144,0.0052299,-0.0003287,3245.1,4166.9,44.735,7.7083,0.022886,0.0052299,0.022886
724,-0.0088867,0.0044244,0.0029834,3267.0,4188.6,44.746,7.7086,0.029913,0.0044244,0.029913
728,-0.0086371,0.0067896,-0.001928,3288.8,4210.4,44.743,7.7089,0.017252,0.0067896,0.017252
732,-0.0083904,0.007597,-0.0031109,3310.7,4232.1,44.745,7.7091,0.046477,0.007597,0.046477
736,-0.0081055,0.0067729,0.0016505,3332.6,4253.8,44.742,7.7094,0.025127,0.0067729,0.025127
740,-0.0078715,0.0036276,0.0074852,3354.5,4275.5,44.775,7.7096,0.046931,0.0036276,0.046931
744,-0.0076807,0.0055874,0.001924,3376.4,4297.3,44.781,7.7098,0.007178,0.0055874,0.007178
748,-0.007583,0.0091425,-0.0085159,3398.2,4319.0,44.784,7.7099,0.060396,0.0091425,0.060396
752,-0.0073307,0.0061245,0.0054844,3420.1,4340.8,44.771,7.7102,0.0050095,0.0061245,0.0050095
756,-0.0072451,0.010116,-0.0060036,3442.0,4362.5,44.765,7.7103,0.016818,0.010116,0.016818
760,-0.0070117,0.0059854,0.0059367,3463.9,4384.3,44.779,7.7105,0.035724,0.0059854,0.035724
764,-0.0067949,0.0058953,0.0037429,3485.7,4406.0,44.798,7.7107,0.025877,0.0058953,0.025877
768,-0.0066507,0.0056164,0.0060545,3507.6,4427.8,44.798,7.7109,-0.022983,0.0056164,0.022983
772,-0.0066085,0.0091134,-0.0055243,3529.5,4449.5,44.804,7.7109,0.026616,0.0091134,0.026616
776,-0.006383,0.008677,8.008e-05,3551.3,4471.3,44.787,7.7111,0.0031004,0.008677,0.0031004
780,-0.0062719,0.011618,-0.0072559,3573.2,4493.0,44.774,7.7112,0.025728,0.011618,0.025728
784,-0.0061422,0.0086864,0.0012483,3595.1,4514.8,44.78,7.7114,0.052123,0.0086864,0.052123
788,-0.0061128,0.012773,-0.0071309,3616.9,4536.5,44.75,7.7114,0.00096611,0.012773,0.00096611
792,-0.0058872,0.0094258,0.0028908,3638.8,4558.3,44.751,7.7116,0.023712,0.0094258,0.023712
796,-0.005709,0.0078631,0.0062709,3660.7,4580.0,44.758,7.7118,-0.0091944,0.0078631,0.0091944
800,-0.0056089,0.0083627,0.0023111,3682.6,4601.8,44.769,7.7119,-0.00044522,0.0083627,0.00044522
804,-0.0055176,0.010616,-0.0047753,3704.4,4623.5,44.767,7.712,0.025778,0.010616,0.025778
808,-0.0053775,0.0079654,0.0024562,3726.3,4645.3,44.776,7.7121,0.043402,0.0079654,0.043402
812,-0.0054599,0.0090212,0.0031346,3748.2,4667.0,44.754,7.712,-0.046634,0.0090212,0.046634
816,-0.0054861,0.011543,-0.0066484,3770.1,4688.8,44.759,7.712,0.030508,0.011543,0.030508
820,-0.0053316,0.010457,0.0011274,3791.9,4710.5,44.734,7.7122,-0.013999,0.010457,0.013999
824,-0.0052458,0.010505,-0.0026451,3813.8,4732.3,44.748,7.7123,0.048915,0.010505,0.048915
828,-0.005191,0.013255,-0.0063119,3835.7,4754.0,44.715,7.7123,0.00047208,0.013255,0.00047208
832,-0.0050332,0.012478,-0.0032232,3857.6,4775.7,44.704,7.7125,0.027655,0.012478,0.027655
836,-0.0048432,0.0087348,0.0072675,3879.5,4797.5,44.706,7.7127,-0.00040806,0.0087348,0.00040806
840,-0.0048663,0.011609,-0.0063354,3901.4,4819.2,44.722,7.7126,0.056269,0.011609,0.056269
844,-0.0047226,0.0084337,0.004976,3923.3,4840.9,44.716,7.7128,0.013126,0.0084337,0.013126
848,-0.0046797,0.010401,-0.0017159,3945.2,4862.7,44.714,7.7128,0.0050155,0.010401,0.0050155
852,-0.0045278,0.0091093,0.0013627,3967.1,4884.4,44.718,7.713,0.022025,0.0091093,0.022025
856,-0.0045062,0.011442,-0.0035847,3989.0,4906.2,44.701,7.713,-0.0024993,0.011442,0.0024993
860,-0.0047983,0.019716,-0.025511,4010.9,4927.9,44.663,7.7127,0.08012,0.019716,0.08012
864,-0.0051653,0.030753,-0.042711,4032.7,4949.6,44.539,7.7124,0.091703,0.030753,0.091703
868,-0.0057919,0.04792,-0.065339,4054.7,4971.3,44.308,7.7119,0.045027,0.04792,0.045027
872,-0.0064852,0.063848,-0.077359,4076.6,4993.0,44.003,7.7113,0.0079955,0.063848,0.0079955
876,-0.006866,0.073234,-0.075174,4098.7,5014.6,43.695,7.711,0.01908,0.073234,0.01908
880,-0.0072398,0.076682,-0.062038,4120.8,5036.0,43.402,7.7106,-0.02738,0.076682,0.02738
884,-0.0073982,0.075888,-0.05289,4143.1,5057.4,43.184,7.7105,0.025206,0.075888,0.025206
888,-0.0074669,0.068578,-0.032909,4165.4,5078.7,43.021,7.7103,0.022017,0.068578,0.022017
892,-0.0076399,0.069513,-0.044294,4187.8,5099.9,42.884,7.7102,0.071513,0.069513,0.071513
896,-0.0077111,0.064453,-0.031419,4210.2,5121.0,42.733,7.7101,0.0276,0.064453,0.0276
900,-0.0077729,0.065383,-0.03844,4232.7,5142.1,42.585,7.71,0.014089,0.065383,0.014089
904,-0.0082482,0.074563,-0.063219,4255.3,5163.2,42.386,7.7096,0.056044,0.074563,0.056044
908,-0.0084438,0.076892,-0.059177,4277.9,5184.1,42.147,7.7094,0.04532,0.076892,0.04532
912,-0.0087146,0.081726,-0.064395,4300.6,5205.0,41.899,7.7092,0.038684,0.081726,0.038684
916,-0.0088451,0.080249,-0.052738,4323.4,5225.8,41.664,7.7091,0.016637,0.080249,0.016637
920,-0.0088769,0.074537,-0.036849,4346.2,5246.5,41.478,7.709,-0.010435,0.074537,0.010435
924,-0.0088383,0.067112,-0.028075,4369.2,5267.1,41.368,7.709,0.04337,0.067112,0.04337
928,-0.0087472,0.062869,-0.02536,4392.2,5287.6,41.25,7.709,0.00040817,0.062869,0.00040817
932,-0.0086402,0.059779,-0.026174,4415.2,5308.1,41.143,7.7091,0.0049018,0.059779,0.0049018
936,-0.0085468,0.058124,-0.028563,4438.3,5328.6,41.031,7.7092,0.0094642,0.058124,0.0094642
940,-0.0085332,0.059069,-0.034667,4461.4,5349.0,40.898,7.7092,0.010291,0.059069,0.010291
944,-0.008408,0.056446,-0.028833,4484.6,5369.3,40.769,7.7093,0.0067066,0.056446,0.0067066
948,-0.0082988,0.05475,-0.027596,4507.8,5389.6,40.652,7.7094,0.0045315,0.05475,0.0045315
952,-0.0081906,0.052744,-0.028009,4531.1,5409.8,40.554,7.7095,0.04473,0.052744,0.04473
956,-0.008036,0.049343,-0.021386,4554.4,5430.0,40.451,7.7096,0.012408,0.049343,0.012408
960,-0.0078111,0.043256,-0.011426,4577.8,5450.1,40.385,7.7098,0.0058948,0.043256,0.0058948
964,-0.0076501,0.040597,-0.012375,4601.2,5470.2,40.328,7.71,-0.0063076,0.040597,0.0063076
968,-0.0075815,0.036964,-0.013884,4624.6,5490.3,40.303,7.71,0.070547,0.036964,0.070547
972,-0.0074059,0.030611,-0.001259,4648.0,5510.3,40.264,7.7102,0.0060913,0.030611,0.0060913
976,-0.0071616,0.027102,-0.0026202,4671.5,5530.4,40.261,7.7104,0.02323,0.027102,0.02323
980,-0.0069915,0.026997,-0.0097372,4694.9,5550.4,40.24,7.7106,0.0347,0.026997,0.0347
984,-0.006809,0.026886,-0.011402,4718.4,5570.4,40.196,7.7107,0.023401,0.026886,0.023401
988,-0.0065868,0.024247,-0.0050433,4741.9,5590.4,40.157,7.711,0.0013947,0.024247,0.0013947
992,-0.0064232,0.022529,-0.003399,4765.4,5610.3,40.131,7.7111,-0.010232,0.022529,0.010232
996,-0.0062045,0.019333,-0.00058926,4789.0,5630.3,40.13,7.7113,0.02057,0.019333,0.02057
1000,-0.0059648,0.013834,0.0081758,4812.5,5650.2,40.148,7.7115,0.014322,0.013834,0.014322
1004,-0.0057817,0.010725,0.009762,4836.1,5670.1,40.172,7.7117,-0.012204,0.010725,0.012204
1008,-0.0056874,0.0086286,0.0095118,4859.6,5690.1,40.197,7.7118,-0.022599,0.0086286,0.022599
1012,-0.0056491,0.010335,-0.00087228,4883.1,5710.0,40.215,7.7119,0.016051,0.010335,0.016051
1016,-0.0054311,0.0072471,0.0071776,4906.7,5729.9,40.225,7.7121,0.0028127,0.0072471,0.0028127
1020,-0.0052686,0.0061758,0.0063466,4930.2,5749.9,40.249,7.7122,0.0072186,0.0061758,0.0072186
