Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (deg),Rudder Angle (rad)
1721,-0.620834657252755,0.619611056941615,-0.378151266711668,12145.8778354057,405.422128465218,-15.3549770646551,7.12366316222449,12,0.20943951023932
1722,-0.623235236620729,0.600031717087002,-0.331302803701333,12152.8852486702,404.140435760385,-15.7331283313668,7.11959483358675,12,0.20943951023932
1723,-0.624883431565566,0.580031565289486,-0.289145358219033,12159.8764305061,402.794327617835,-16.0644311350681,7.11629442923512,12,0.20943951023932
1724,-0.625853714663805,0.559702918283767,-0.251021719315657,12166.8525936354,401.38905383762,-16.3535764932872,7.11369906539896,12,0.20943951023932
1725,-0.626213051230529,0.539121240274111,-0.216366455274824,12173.8149213491,399.929359622937,-16.6045982126028,7.11175100108988,12,0.20943951023932
1726,-0.626021637697544,0.518348199165317,-0.184693249740311,12180.7645612357,398.41955574576,-16.8209646678777,7.11039733197673,12,0.20943951023932
1727,-0.625333636611078,0.497434101468353,-0.155583830887384,12187.7026219784,396.863579091539,-17.005657917618,7.10958960920311,12,0.20943951023932
1728,-0.624197876105919,0.476419853767592,-0.128678371867282,12194.6301722377,395.265044820239,-17.1612417485053,7.10928343069147,12,0.20943951023932
1729,-0.622658496869929,0.455338559712395,-0.103667215453911,12201.5482409147,393.627291273844,-17.2899201203726,7.10943803394459,12,0.20943951023932
1730,-0.620755539192111,0.434216833427793,-0.0802837698864604,12208.4578182939,391.95341863848,-17.3935873358265,7.11001590718611,12,0.20943951023932
1731,-0.61852546857714,0.413075889918571,-0.0582984280256198,12215.3598577105,390.246322246336,-17.473871105713,7.11098242780999,12,0.20943951023932
1732,-0.616001641880626,0.391932458251304,-0.0375133728983594,12222.255277494,388.508721285955,-17.5321695337386,7.11230553211847,12,0.20943951023932
1733,-0.613214717824075,0.370799552464254,-0.0177581462761706,12229.1449630167,386.74318358306,-17.569682906637,7.11395541725201,12,0.20943951023932
1734,-0.610193016654936,0.349687127157026,0.00111412881402253,12236.0297687297,384.952147019142,-17.5874410529131,7.11590427439864,12,0.20943951023932
1735,-0.606962834001967,0.328602638756344,0.0192299669129805,12242.9105201086,383.137938071858,-17.5863269240991,7.11812605137314,12,0.20943951023932
1736,-0.603548713887399,0.307551528976389,0.036698262726354,12249.7880154586,381.302787889022,-17.5670969571861,7.12059624218077,12,0.20943951023932
1737,-0.599973685556749,0.286537643588985,0.0536126283849839,12256.6630275479,379.448846245863,-17.5303986944598,7.1232917010316,12,0.20943951023932
