Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (deg),Rudder Angle (rad)
2729,-0.451308846665449,-0.22988490265441,0.395070334271264,19417.7823944734,512.167306040841,-10.7061948984257,7.26982674795388,11,0.191986217719376
2730,-0.449674001889401,-0.247653108347691,0.406067809409762,19424.8793946008,510.59156172896,-10.3111245641544,7.27204419684634,11,0.191986217719376
2731,-0.448246995770564,-0.26519774946478,0.416810962451631,19431.9855191789,509.047016397329,-9.90505675474468,7.27408888355235,11,0.191986217719376
2732,-0.447033264634618,-0.282504128831814,0.42728647585055,19439.1007995091,507.535343513012,-9.48824579229305,7.27595321128865,11,0.191986217719376
2733,-0.446037516503802,-0.299557501954368,0.437481524379938,19446.2252327214,506.05820217392,-9.0609593164425,7.27763020123102,11,0.191986217719376
2734,-0.445263709831846,-0.316343196035415,0.447383929735754,19453.3587812518,504.617234890902,-8.62347779206256,7.27911352279359,11,0.191986217719376
2735,-0.444715036571632,-0.332846730867835,0.456982305629603,19460.5013724299,503.214065285998,-8.17609386232681,7.28039752146263,11,0.191986217719376
2736,-0.444393910076295,-0.34905393983359,0.466266191547852,19467.6528981877,501.850295728478,-7.71911155669721,7.28147724354053,11,0.191986217719376
2737,-0.444301958248551,-0.364951089198493,0.475226173402512,19474.8132148954,500.527504931331,-7.25284536514935,7.28234845719733,11,0.191986217719376
2738,-0.444440022255476,-0.380524993890835,0.483853989423797,19481.9821433315,499.247245531602,-6.77761919174684,7.28300766928367,11,0.191986217719376
2739,-0.444808161019281,-0.395763127996263,0.492142619838137,19489.1594687905,498.011041678426,-6.29376520232304,7.28345213743168,11,0.191986217719376
2740,-0.445405661581604,-0.410653728290438,0.500086359131782,19496.3449413322,496.820386652748,-5.80162258248491,7.28367987705499,11,0.191986217719376
2741,-0.446231055322679,-0.425185889263659,0.507680870009136,19503.5382761726,495.676740542424,-5.30153622335312,7.28368966295639,11,0.191986217719376
2742,-0.447282139900983,-0.439349648264243,0.514923218504292,19510.7391542152,494.581527995807,-4.79385535334399,7.28348102535681,11,0.191986217719376
2743,-0.448556006667032,-0.453136059594675,0.521811890079952,19517.9472227207,493.536136075868,-4.2789321348397,7.28305424027011,11,0.191986217719376
2744,-0.450049073200333,-0.466537256629791,0.528346786934994,19525.1620961099,492.541912235528,-3.75712024475974,7.28241031426169,11,0.191986217719376
2745,-0.451757120524192,-0.479546501281453,0.534529207124995,19532.3833568928,491.600162433108,-3.22877345782475,7.28155096374012,11,0.191986217719376
2746,-0.453675334471883,-0.492158220400861,0.540361806464222,19539.610556717,490.712149404787,-2.69424425069976,7.28047858903814,11,0.191986217719376
2747,-0.455798350611616,-0.504368028978771,0.545848544509381,19546.8432175248,489.879091108562,-2.15388244423553,7.27919624363747,11,0.191986217719376
2748,-0.45812030208848,-0.516172740266854,0.55099461621311,19554.0808328088,489.102159351747,-1.60803389972615,7.27770759897954,11,0.191986217719376
2749,-0.460634869709731,-0.527570363191985,0.555806371069616,19561.322868954,488.382478611276,-1.05703928351304,7.27601690537765,11,0.191986217719376
2750,-0.463335333585726,-0.53856008766226,0.560291221749616,19568.5687666539,487.721125053368,-0.501232912443426,7.27412894960463,11,0.191986217719376
2751,-0.466214625641784,-0.549142258563094,0.564457544333451,19575.8179423879,487.119125756283,0.0590583093061898,7.27204900977167,11,0.191986217719376
2752,-0.469265382335299,-0.559318339409268,0.568314572299445,19583.069789945,486.577458137158,0.623515853639641,7.26978280813894,11,0.191986217719376
2753,-0.472479996945767,-0.569090866751512,0.571872286411685,19590.3236819828,486.097049581302,1.19183042593909,7.26733646250646,11,0.191986217719376
2754,-0.475850670851022,-0.578463396532556,0.575141302582092,19597.5789716071,485.678777269822,1.76370271235077,7.26471643682614,11,0.191986217719376
2755,-0.479369463258662,-0.587440443647849,0.578132759662714,19604.8349939591,485.323468199221,2.33884401493286,7.26192949165307,11,0.191986217719376
2756,-0.483028338924738,-0.596027415991704,0.580858208963824,19612.0910677989,485.031899384577,2.91697677459558,7.25898263501951,11,0.191986217719376
2757,-0.486819213460059,-0.604230544262986,0.583329507100638,19619.3464970738,484.804798236191,3.4978349835594,7.25588307426865,11,0.191986217719376
2758,-0.490733995895225,-0.612056808769259,0.585558713555817,19626.6005724608,484.64284309812,4.08116449066004,7.25263816933158,11,0.191986217719376
2759,-0.494764628246801,-0.61951386440843,0.587557994115658,19633.8525728734,484.5466639359,4.66672320421586,7.24925538787047,11,0.191986217719376
2760,-0.498903121896648,-0.626609964926945,0.589339531103709,19641.1017669252,484.516843159894,5.25428119833151,7.24574226264702,11,0.191986217719376
2761,-0.503141590662849,-0.633353887458126,0.590915441104449,19648.3474143427,484.55391657015,5.84362072943522,7.24210635140993,11,0.191986217719376
2762,-0.507472280502357,-0.639754858237719,0.592297700648235,19655.5887673216,484.658374408391,6.43453617053967,7.23835519953001,11,0.191986217719376
2763,-0.511887595841573,-0.645822480280469,0.59349808012257,19662.8250718209,484.830662502698,7.02683387118791,7.23449630554867,11,0.191986217719376
2764,-0.516380122580686,-0.651566663685519,0.5945280859879,19670.055568792,485.07118349067,7.62033195131048,7.23053708974581,11,0.191986217719376
2765,-0.52094264786046,-0.656997559122892,0.595398911211537,19677.2794953393,485.380298107237,8.21486003729838,7.2264848657786,11,0.191986217719376
2766,-0.525568176716017,-0.662125494941328,0.596121393692536,19684.4960858107,485.758326523841,8.81025894850992,7.22234681539291,11,0.191986217719376
2767,-0.530249945771209,-0.666960918231536,0.596705982334007,19691.7045728176,486.205549726415,9.40638034220245,7.21812996616575,11,0.191986217719376
2768,-0.534981434149597,-0.671514340080258,0.597162710326975,19698.9041881836,486.722210920404,10.0030863245365,7.2138411721994,11,0.191986217719376
2769,-0.539756371794358,-0.67579628516081,0.597501175140518,19706.094163823,487.308516951905,10.6002490348634,7.20948709765708,11,0.191986217719376
2770,-0.544568745400132,-0.67981724572559,0.597730524664682,19713.27373255,487.964639735003,11.197750210004,7.20507420300454,-11,-0.191986217719376
2771,-0.549412802165485,-0.683587639995991,0.597859448923603,19720.4421288207,488.690717676267,11.7954807346686,7.20060873380261,-11,-0.191986217719376
2772,-0.553756538409887,-0.682951401956856,0.583885369613536,19727.5985894105,489.486857088392,12.3933401835922,7.19622421835993,-11,-0.191986217719376
2773,-0.557854891214161,-0.677697061773796,0.557147183186184,19734.7419740779,490.357315872011,12.9772255532058,7.19164733501983,-11,-0.191986217719376
2774,-0.561963288555073,-0.667733592877182,0.519070922045222,19741.8709437627,491.304724245279,13.534372736392,7.1866246444275,-11,-0.191986217719376
2775,-0.566346414648123,-0.653074843229482,0.471138383556329,19748.9840378553,492.330134509259,14.0534436584372,7.18091250135735,-11,-0.191986217719376
2776,-0.57043207137159,-0.636221939859812,0.422978596042658,19756.0797389988,493.433098531461,14.5245820419935,7.17532984142107,-11,-0.191986217719376
2777,-0.57372707817639,-0.618868907414002,0.38000449905277,19763.1579490631,494.609661584814,14.9475606380362,7.17052928891194,-11,-0.191986217719376
