Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad)
1256,-0.051672,-0.03163,0.03745,6900.5,5337.0,78.074,7.6659,-0.0076527
1260,-0.050034,-0.02499,0.014187,6906.9,5367.0,78.189,7.6675,0.057647
1264,-0.048114,-0.023121,0.017508,6913.3,5397.0,78.244,7.6694,0.010854
1268,-0.046297,-0.020267,0.014509,6919.6,5427.0,78.306,7.6712,0.014956
1272,-0.044537,-0.018456,0.013295,6925.9,5457.0,78.37,7.673,0.038357
1276,-0.042841,-0.01854,0.016728,6932.1,5487.1,78.438,7.6747,0.040706
1280,-0.041469,-0.024394,0.030033,6938.3,5517.1,78.557,7.6761,0.080858
1284,-0.039988,-0.023996,0.028143,6944.5,5547.2,78.65,7.6775,-0.010389
1288,-0.038572,-0.021532,0.018305,6950.6,5577.3,78.75,7.679,0.033401
1292,-0.037148,-0.021006,0.018188,6956.6,5607.4,78.833,7.6804,0.045751
1296,-0.035832,-0.016314,0.010241,6962.6,5637.6,78.88,7.6817,0.014181
1300,-0.034561,-0.012236,0.0071645,6968.6,5667.7,78.902,7.6829,-0.0058692
1304,-0.03337,-0.0084828,0.00076116,6974.6,5697.9,78.937,7.6841,0.061313
1308,-0.032101,-0.0061249,0.0037848,6980.5,5728.0,78.938,7.6854,0.015544
1312,-0.030872,-0.0072384,0.0095344,6986.4,5758.2,78.978,7.6866,0.042007
1316,-0.029721,-0.0055398,0.0064445,6992.3,5788.4,79.013,7.6878,0.036231
1320,-0.028562,-0.0056993,0.010788,6998.2,5818.6,79.038,7.6889,0.00025673
1324,-0.027742,-0.0034318,0.0012303,7004.0,5848.8,79.091,7.6898,0.12585
1328,-0.042896,0.075114,-0.19748,7009.8,5879.0,78.766,7.675,0.47492
1332,-0.09629,0.23573,-0.4988,7015.5,5909.0,77.37,7.6249,0.63909
1336,-0.16664,0.41979,-0.73909,7021.4,5938.8,74.847,7.5625,0.55723
1340,-0.22315,0.57127,-0.84342,7028.2,5968.2,71.641,7.5161,0.43818
1344,-0.26547,0.65849,-0.80412,7036.1,5997.1,68.31,7.4811,0.25796
1348,-0.29841,0.6778,-0.66394,7045.3,6025.5,65.335,7.45,0.018396
1352,-0.32256,0.65534,-0.51858,7055.9,6053.3,62.98,7.4239,-0.017003
1356,-0.33904,0.6172,-0.41127,7067.5,6080.6,61.145,7.4042,0.0052596
1360,-0.351,0.60062,-0.40489,7080.0,6107.4,59.535,7.3909,0.11633
1364,-0.36555,0.60773,-0.45219,7093.2,6133.9,57.82,7.377,0.17347
1368,-0.38746,0.63732,-0.53578,7107.2,6159.8,55.871,7.3577,0.35125
1372,-0.41197,0.66496,-0.57496,7121.9,6185.2,53.631,7.3357,0.26514
1376,-0.43653,0.68403,-0.58325,7137.6,6210.0,51.294,7.313,0.18586
1380,-0.4572,0.68378,-0.5501,7154.1,6234.1,49.036,7.2924,0.17402
1384,-0.47382,0.66555,-0.48723,7171.5,6257.4,46.947,7.2742,0.049534
1388,-0.4869,0.64979,-0.45996,7189.7,6280.1,45.052,7.2597,0.073426
1392,-0.49644,0.62598,-0.42173,7208.7,6302.0,43.307,7.2481,0.10387
1396,-0.50417,0.60934,-0.40895,7228.3,6323.4,41.631,7.239,0.051641
1400,-0.51056,0.59755,-0.40998,7248.5,6344.0,39.997,7.2317,0.10136
1404,-0.51647,0.58837,-0.40931,7269.4,6364.1,38.344,7.225,0.067627
1408,-0.52077,0.57589,-0.39769,7290.8,6383.5,36.732,7.2197,0.084394
1412,-0.52342,0.55931,-0.37553,7312.8,6402.2,35.183,7.2158,0.056597
1416,-0.52409,0.53751,-0.34411,7335.3,6420.3,33.735,7.2135,0.011745
1420,-0.5225,0.51463,-0.32001,7358.2,6437.7,32.419,7.2134,0.051156
1424,-0.5191,0.48698,-0.28652,7381.6,6454.6,31.215,7.2148,0.037123
1428,-0.51385,0.46224,-0.26602,7405.4,6470.9,30.108,7.2185,0.012445
1432,-0.5071,0.4314,-0.2313,7429.6,6486.7,29.12,7.2233,0.003022
1436,-0.49871,0.4034,-0.20853,7454.1,6502.0,28.232,7.2301,-0.032535
1440,-0.48899,0.37697,-0.19277,7479.0,6516.9,27.441,7.2383,0.015019
1444,-0.47859,0.34534,-0.16048,7504.1,6531.4,26.74,7.2471,-0.0078015
1448,-0.46701,0.31285,-0.1305,7529.4,6545.4,26.159,7.2572,-0.031697
1452,-0.45447,0.28082,-0.10463,7555.0,6559.2,25.685,7.2685,-0.052337
1456,-0.44133,0.24702,-0.078957,7580.8,6572.7,25.342,7.2804,0.016384
1460,-0.42788,0.2115,-0.046311,7606.8,6585.9,25.089,7.2927,-0.042971
1464,-0.41371,0.18102,-0.029045,7632.9,6599.0,24.921,7.306,-0.087839
1468,-0.39956,0.14671,-0.0013845,7659.1,6611.9,24.862,7.3194,-0.067612
1472,-0.38516,0.1159,0.015594,7685.5,6624.7,24.892,7.3333,-0.051362
1476,-0.37107,0.084069,0.037841,7712.0,6637.4,25.003,7.3469,-0.043213
1480,-0.3571,0.056032,0.050048,7738.5,6650.1,25.188,7.3606,-0.013921
1484,-0.34384,0.025061,0.07608,7765.1,6662.9,25.438,7.3737,-0.053845
1488,-0.33084,-0.0027404,0.09124,7791.7,6675.7,25.773,7.3867,-0.04713
1492,-0.31823,-0.023832,0.092708,7818.3,6688.5,26.138,7.3993,-0.034468
1496,-0.30635,-0.045578,0.1024,7844.9,6701.6,26.542,7.4113,0.0017749
1500,-0.29502,-0.064919,0.1113,7871.5,6714.7,26.969,7.4228,-0.016947
1504,-0.28431,-0.081953,0.11623,7898.0,6728.0,27.435,7.4336,0.0079011
1508,-0.27425,-0.099802,0.12926,7924.6,6741.5,27.925,7.4439,-0.021258
1512,-0.26466,-0.10949,0.12265,7951.0,6755.2,28.42,7.4536,-0.027539
1516,-0.25562,-0.11973,0.12294,7977.4,6769.1,28.926,7.4628,0.025163
1520,-0.24695,-0.12807,0.1261,8003.7,6783.3,29.415,7.4716,-0.020155
1524,-0.23873,-0.13262,0.12038,8030.0,6797.6,29.908,7.4799,-0.0018973
1528,-0.23089,-0.13699,0.11877,8056.1,6812.2,30.395,7.4879,0.024315
1532,-0.22361,-0.14322,0.12356,8082.2,6827.0,30.899,7.4953,0.053608
1536,-0.21648,-0.14321,0.11529,8108.1,6842.0,31.374,7.5024,0.02303
1540,-0.20973,-0.14753,0.12084,8134.0,6857.2,31.862,7.5092,0.043593
1544,-0.20323,-0.14203,0.10269,8159.8,6872.7,32.304,7.5156,0.030215
1548,-0.19678,-0.14054,0.1016,8185.4,6888.4,32.725,7.522,0.04817
1552,-0.19045,-0.13591,0.094818,8211.0,6904.3,33.113,7.5283,0.020277
1556,-0.18428,-0.13358,0.094333,8236.5,6920.3,33.5,7.5344,0.035675
1560,-0.17843,-0.12424,0.078803,8261.8,6936.6,33.829,7.5401,-0.0014719
1564,-0.17245,-0.1192,0.076826,8287.1,6953.1,34.146,7.546,0.025013
1568,-0.16671,-0.1135,0.071172,8312.3,6969.7,34.454,7.5516,0.055201
1572,-0.16105,-0.10675,0.065301,8337.5,6986.5,34.728,7.5572,0.040597
1576,-0.15544,-0.10208,0.06721,8362.5,7003.4,34.98,7.5628,-0.0078589
1580,-0.1502,-0.092744,0.052149,8387.5,7020.5,35.22,7.5679,0.029491
1584,-0.14491,-0.085318,0.049818,8412.4,7037.7,35.406,7.5731,-0.016821
1588,-0.13987,-0.077736,0.040133,8437.3,7055.1,35.606,7.578,0.065841
1592,-0.13495,-0.065275,0.024031,8462.1,7072.5,35.731,7.5828,0.047861
1596,-0.12997,-0.057972,0.023402,8486.8,7090.1,35.838,7.5877,0.062207
1600,-0.12523,-0.05057,0.019198,8511.5,7107.7,35.938,7.5924,0.076678
1604,-0.12056,-0.041289,0.012328,8536.2,7125.4,35.994,7.597,0.035295
1608,-0.11594,-0.038489,0.019141,8560.9,7143.1,36.071,7.6017,0.051999
1612,-0.11152,-0.032028,0.013759,8585.6,7160.9,36.13,7.606,0.022697
1616,-0.10745,-0.021715,-0.002857,8610.2,7178.8,36.161,7.6101,0.063463
1620,-0.10331,-0.018768,0.0047325,8634.8,7196.7,36.175,7.6142,0.055164
1624,-0.099665,-0.0077543,-0.0092013,8659.5,7214.6,36.139,7.6178,-0.012784
1628,-0.095915,0.00053871,-0.017271,8684.1,7232.6,36.096,7.6216,0.045314
1632,-0.092109,0.0037743,-0.0094631,8708.7,7250.5,36.038,7.6254,0.01396
1636,-0.088586,0.0099538,-0.016778,8733.4,7268.5,35.99,7.6289,0.038802
1640,-0.085038,0.0091589,-0.0037754,8758.1,7286.5,35.945,7.6325,0.0060358
1644,-0.082296,0.018527,-0.021334,8782.8,7304.4,35.869,7.6352,-0.039431
1648,-0.079343,0.025041,-0.031115,8807.5,7322.4,35.787,7.6382,0.066381
1652,-0.076259,0.026098,-0.020084,8832.2,7340.3,35.678,7.6413,0.012738
1656,-0.073522,0.033532,-0.034048,8857.0,7358.2,35.574,7.6441,0.044797
1660,-0.070654,0.032275,-0.019856,8881.8,7376.1,35.463,7.6469,0.010356
1664,-0.06798,0.0349,-0.024501,8906.7,7393.9,35.375,7.6496,0.025102
1668,-0.065314,0.032653,-0.015674,8931.6,7411.7,35.299,7.6523,0.022955
1672,-0.062823,0.033343,-0.01944,8956.5,7429.5,35.237,7.6548,0.044236
1676,-0.0605,0.036825,-0.027006,8981.4,7447.3,35.145,7.6571,0.039698
1680,-0.058309,0.036217,-0.023542,9006.4,7465.0,35.063,7.6593,0.06972
1684,-0.056137,0.037348,-0.022289,9031.4,7482.7,34.959,7.6615,0.011113
1688,-0.054152,0.041036,-0.029069,9056.5,7500.4,34.848,7.6635,0.0059592
1692,-0.052242,0.043381,-0.033503,9081.6,7518.0,34.742,7.6654,0.064852
1696,-0.050339,0.039377,-0.018416,9106.7,7535.6,34.642,7.6673,0.031731
1700,-0.048449,0.039488,-0.020507,9131.8,7553.1,34.56,7.6692,0.017663
1704,-0.046707,0.041926,-0.028035,9157.0,7570.7,34.466,7.6709,0.036166
1708,-0.045108,0.037218,-0.016629,9182.2,7588.1,34.4,7.6725,0.06927
1712,-0.04349,0.035848,-0.012631,9207.5,7605.6,34.318,7.6741,-0.019561
1716,-0.041982,0.037302,-0.020137,9232.8,7623.0,34.249,7.6756,0.0048984
1720,-0.040383,0.035524,-0.015437,9258.1,7640.4,34.174,7.6772,0.0024361
1724,-0.038849,0.033568,-0.012298,9283.4,7657.7,34.113,7.6787,-0.0016657
1728,-0.037369,0.032054,-0.012066,9308.8,7675.1,34.064,7.6802,0.010916
1732,-0.036115,0.033313,-0.015828,9334.2,7692.4,33.99,7.6815,-0.018859
1736,-0.03483,0.033664,-0.019951,9359.6,7709.6,33.935,7.6827,0.047214
1740,-0.033523,0.030811,-0.01197,9385.0,7726.9,33.875,7.684,0.029748
1744,-0.032248,0.029667,-0.011699,9410.5,7744.1,33.828,7.6853,0.023862
1748,-0.031083,0.029346,-0.01462,9436.0,7761.3,33.788,7.6865,0.050693
1752,-0.029912,0.026595,-0.008123,9461.5,7778.5,33.744,7.6876,0.028159
1756,-0.028749,0.023199,-0.0013846,9487.0,7795.7,33.715,7.6888,-0.0074803
1760,-0.027665,0.02135,-0.002012,9512.5,7812.8,33.704,7.6899,-0.00061497
1764,-0.026635,0.019892,-0.0018133,9538.1,7829.9,33.688,7.6909,-0.0070346
1768,-0.025695,0.020329,-0.0087304,9563.6,7847.1,33.681,7.6918,0.048024
1772,-0.024701,0.018008,-0.0019263,9589.2,7864.2,33.654,7.6928,0.011071
1776,-0.023886,0.020913,-0.011249,9614.8,7881.3,33.621,7.6936,0.011971
1780,-0.023,0.019861,-0.0084892,9640.4,7898.4,33.594,7.6945,0.041836
1784,-0.022099,0.016501,0.00096261,9666.0,7915.5,33.574,7.6954,0.0059463
1788,-0.021293,0.01532,0.0011046,9691.6,7932.6,33.568,7.6962,-0.0093587
1792,-0.020488,0.012743,0.0019967,9717.2,7949.6,33.588,7.697,0.036988
1796,-0.019734,0.012938,-0.0015695,9742.8,7966.7,33.589,7.6978,0.02836
1800,-0.019021,0.011871,-0.0011587,9768.4,7983.8,33.594,7.6985,0.045166
1804,-0.018357,0.012032,0.00012922,9794.1,8000.9,33.575,7.6992,-0.010456
1808,-0.017743,0.013674,-0.0063133,9819.7,8017.9,33.569,7.6998,0.030747
1812,-0.017098,0.0080521,0.008095,9845.3,8035.0,33.584,7.7004,0.032682
1816,-0.016512,0.007597,0.0065512,9871.0,8052.1,33.597,7.701,-0.012152
1820,-0.015908,0.0067239,0.0047935,9896.6,8069.1,33.622,7.7016,0.014503
1824,-0.015383,0.0088628,-0.0028593,9922.3,8086.2,33.628,7.7021,0.030638
1828,-0.015165,0.018222,-0.02434,9947.9,8103.3,33.576,7.7024,0.051589
1832,-0.015072,0.030371,-0.043892,9973.5,8120.4,33.448,7.7025,0.076564
1836,-0.015245,0.047003,-0.064346,9999.2,8137.5,33.218,7.7024,0.038727
1840,-0.015786,0.067161,-0.091189,10025.0,8154.5,32.917,7.702,0.089193
1844,-0.01586,0.076905,-0.080767,10051.0,8171.4,32.558,7.702,0.013072
1848,-0.015828,0.0823,-0.073561,10076.0,8188.2,32.252,7.7021,0.027151
1852,-0.01569,0.076383,-0.044303,10102.0,8204.8,32.009,7.7022,-0.017942
1856,-0.015411,0.072177,-0.038867,10128.0,8221.4,31.859,7.7024,0.037065
1860,-0.015181,0.071144,-0.039202,10154.0,8237.8,31.691,7.7026,0.00075995
1864,-0.01494,0.070555,-0.042685,10180.0,8254.2,31.536,7.7029,0.037719
1868,-0.014871,0.074742,-0.054583,10207.0,8270.5,31.344,7.703,0.046658
1872,-0.014923,0.080326,-0.06215,10233.0,8286.8,31.098,7.703,0.015819
1876,-0.014803,0.080514,-0.056003,10259.0,8302.9,30.865,7.7031,0.023948
1880,-0.014853,0.082881,-0.056835,10285.0,8319.0,30.623,7.7031,-0.0092682
1884,-0.014807,0.083817,-0.057159,10312.0,8334.9,30.398,7.7031,0.019154
1888,-0.01465,0.079115,-0.042533,10338.0,8350.7,30.191,7.7033,-0.0080464
1892,-0.014473,0.076428,-0.040751,10365.0,8366.4,30.021,7.7034,0.0011918
1896,-0.014173,0.069558,-0.029657,10391.0,8382.1,29.885,7.7036,0.012666
1900,-0.013992,0.069829,-0.040573,10418.0,8397.6,29.752,7.7038,0.04346
1904,-0.013763,0.063985,-0.029737,10444.0,8413.1,29.622,7.704,0.040108
1908,-0.013559,0.064819,-0.03835,10471.0,8428.5,29.485,7.7042,0.034824
1912,-0.013303,0.062155,-0.031509,10498.0,8443.9,29.333,7.7044,-0.0062372
1916,-0.013008,0.059642,-0.030666,10525.0,8459.2,29.216,7.7047,0.024195
1920,-0.012827,0.057805,-0.032689,10551.0,8474.4,29.109,7.7049,0.067714
1924,-0.012561,0.052343,-0.018844,10578.0,8489.6,28.99,7.7051,-0.01118
1928,-0.012235,0.047748,-0.014574,10605.0,8504.7,28.915,7.7054,-0.014931
1932,-0.011856,0.043279,-0.013502,10632.0,8519.7,28.868,7.7058,0.023758
1936,-0.011599,0.04141,-0.013783,10659.0,8534.7,28.794,7.706,-0.021199
1940,-0.011332,0.038266,-0.015532,10686.0,8549.7,28.76,7.7063,0.058947
1944,-0.011019,0.034208,-0.0066933,10713.0,8564.6,28.697,7.7066,-0.017743
1948,-0.010638,0.028321,-0.0016926,10740.0,8579.6,28.695,7.7069,0.032174
1952,-0.010434,0.02752,-0.0045954,10767.0,8594.4,28.658,7.7071,-0.027549
1956,-0.010122,0.025705,-0.0073975,10794.0,8609.3,28.646,7.7074,0.030417
1960,-0.0098441,0.026817,-0.012408,10821.0,8624.2,28.6,7.7077,0.015237
1964,-0.0095329,0.021597,-0.0017193,10848.0,8639.0,28.587,7.708,0.038934
1968,-0.0091957,0.019182,0.00013599,10875.0,8653.8,28.578,7.7083,0.010762
1972,-0.0088573,0.016667,0.0013293,10902.0,8668.7,28.582,7.7087,0.01575
1976,-0.0085223,0.012606,0.0060317,10929.0,8683.5,28.603,7.709,0.025406
1980,-0.008238,0.0091101,0.011071,10956.0,8698.3,28.622,7.7093,-0.019592
1984,-0.0080601,0.0092728,0.0013419,10983.0,8713.1,28.662,7.7094,0.046908
1988,-0.0077763,0.0044346,0.01223,11010.0,8727.9,28.69,7.7097,0.018049
1992,-0.007706,0.0077924,6.1092e-06,11037.0,8742.7,28.7,7.7098,-0.0016191
1996,-0.0074934,0.0090647,-0.0034857,11064.0,8757.6,28.7,7.71,0.032344
2000,-0.0072771,0.004854,0.0075842,11091.0,8772.4,28.721,7.7102,0.039729
2004,-0.0070908,0.0058637,0.0037319,11118.0,8787.3,28.731,7.7104,0.0025341
2008,-0.0068259,-0.0013999,0.01952,11145.0,8802.1,28.788,7.7107,0.016663
2012,-0.0067676,0.00084546,0.0080163,11172.0,8817.0,28.828,7.7107,-0.0039165
2016,-0.0065917,0.0016104,0.0051142,11199.0,8831.8,28.852,7.7109,0.0085665
2020,-0.0064649,-0.00082482,0.008502,11226.0,8846.7,28.901,7.711,0.058073
2024,-0.0063313,-0.0014788,0.0083717,11253.0,8861.6,28.941,7.7112,0.04576
2028,-0.0062626,0.0031137,-0.0030623,11280.0,8876.6,28.948,7.7112,0.033519
2032,-0.0060973,0.0014541,0.0043623,11307.0,8891.5,28.963,7.7114,0.043313
2036,-0.0059186,-0.00092219,0.013347,11334.0,8906.5,28.98,7.7116,-0.020307
2040,-0.0058403,0.00053509,0.0043167,11361.0,8921.4,29.026,7.7117,0.036906
2044,-0.0057092,-0.0011651,0.0081789,11388.0,8936.4,29.063,7.7118,0.046962
2048,-0.005588,-0.00030373,0.0076734,11415.0,8951.4,29.079,7.7119,-0.0059474
2052,-0.0054478,-0.0006843,0.0064057,11442.0,8966.4,29.12,7.7121,0.038467
2056,-0.0053374,0.0016157,0.001274,11469.0,8981.4,29.134,7.7122,0.029369
2060,-0.0051696,0.0017097,0.0046021,11496.0,8996.4,29.14,7.7123,0.0066855
2064,-0.0050294,-0.00024768,0.011649,11523.0,9011.5,29.16,7.7125,-0.020165
2068,-0.005142,0.00422,-0.0018192,11550.0,9026.5,29.174,7.7124,0.0051531
2072,-0.0049344,7.625e-05,0.012364,11577.0,9041.5,29.192,7.7126,-0.0057468
2076,-0.0049119,0.0022682,0.003824,11604.0,9056.6,29.219,7.7126,0.0066488
2080,-0.0047962,0.0017135,0.0042296,11631.0,9071.7,29.248,7.7127,0.042657
2084,-0.0048007,0.0046058,0.00061558,11658.0,9086.8,29.237,7.7127,-0.01427
2088,-0.0047121,0.0058599,-0.0019254,11685.0,9101.9,29.243,7.7128,0.031033
2092,-0.0045679,0.0049567,0.0045158,11711.0,9116.9,29.238,7.7129,-0.0050122
2096,-0.0045832,0.0087308,-0.0068769,11738.0,9132.0,29.242,7.7129,0.040553
2100,-0.0044237,0.0053421,0.0065326,11765.0,9147.1,29.239,7.7131,0.0089339
2104,-0.0043116,0.0052882,0.0041881,11792.0,9162.2,29.26,7.7132,0.016813
2108,-0.0042398,0.0061971,0.0022794,11819.0,9177.3,29.264,7.7133,-0.00053352
2112,-0.0041453,0.0063254,0.00073797,11846.0,9192.4,29.278,7.7134,0.03249
2116,-0.0040966,0.0086687,-0.0046465,11873.0,9207.5,29.274,7.7134,0.036982
2120,-0.0040868,0.009191,-0.0046269,11900.0,9222.7,29.27,7.7134,0.058643
2124,-0.0040397,0.011516,-0.006762,11927.0,9237.8,29.242,7.7135,0.026409
2128,-0.0039228,0.008801,0.0022108,11954.0,9252.9,29.242,7.7136,0.030767
2132,-0.0038953,0.010233,-0.00080575,11980.0,9268.0,29.23,7.7136,-0.0037723
2136,-0.0038027,0.0086653,0.0040888,12007.0,9283.1,29.23,7.7137,-0.0098898
2140,-0.0037928,0.010224,-0.0019906,12034.0,9298.2,29.232,7.7137,0.011229
2144,-0.0037054,0.010252,-0.00059219,12061.0,9313.3,29.222,7.7138,0.0046381
2148,-0.0037658,0.010785,-0.0051945,12088.0,9328.4,29.234,7.7137,0.070473
2152,-0.0037005,0.0095049,0.0013454,12115.0,9343.5,29.221,7.7138,0.01875
2156,-0.0038873,0.014228,-0.0085908,12142.0,9358.6,29.185,7.7136,-0.017021
2160,-0.0040284,0.01078,-0.001745,12169.0,9373.7,29.202,7.7135,0.084245
2164,-0.0040855,0.01069,0.0028716,12196.0,9388.8,29.173,7.7134,-0.029448
2168,-0.0041136,0.01095,0.00062646,12223.0,9403.8,29.173,7.7134,-0.013172
2172,-0.0040401,0.01087,-0.0018426,12250.0,9418.9,29.181,7.7135,0.033366
2176,-0.003936,0.01032,-0.00044445,12277.0,9434.0,29.179,7.7136,0.028315
2180,-0.0038516,0.010988,-0.0022499,12303.0,9449.1,29.172,7.7137,0.022282
2184,-0.0038013,0.012546,-0.0062156,12330.0,9464.2,29.161,7.7137,0.036531
2188,-0.0037493,0.0095505,0.0019975,12357.0,9479.2,29.165,7.7138,0.044328
2192,-0.0038699,0.013174,-0.0053285,12384.0,9494.3,29.134,7.7136,-0.016216
2196,-0.0039115,0.013278,-0.0074104,12411.0,9509.4,29.135,7.7136,0.0662
2200,-0.0038645,0.012734,-0.00068545,12438.0,9524.4,29.1,7.7136,-0.011104
2204,-0.0038342,0.013792,-0.0059569,12465.0,9539.5,29.097,7.7137,0.037177
2208,-0.0038209,0.011464,-0.00060843,12492.0,9554.5,29.1,7.7137,0.054954
2212,-0.0037604,0.012175,-0.0021203,12519.0,9569.6,29.087,7.7137,0.016928
2216,-0.0036735,0.010196,0.0012258,12546.0,9584.6,29.096,7.7138,0.039232
2220,-0.0036825,0.012199,-0.0061631,12573.0,9599.6,29.095,7.7138,0.051562
2224,-0.0036329,0.012198,-0.0041096,12600.0,9614.7,29.078,7.7139,0.037928
2228,-0.0035248,0.010614,0.0013344,12627.0,9629.7,29.07,7.714,0.015716
2232,-0.0034656,0.01132,-0.0021539,12654.0,9644.8,29.07,7.714,0.023852
2236,-0.0035531,0.011397,0.001553,12681.0,9659.8,29.042,7.714,-0.041269
2240,-0.0035637,0.011641,-0.0030594,12707.0,9674.8,29.054,7.7139,0.034271
2244,-0.0035786,0.012795,-0.0068533,12734.0,9689.8,29.047,7.7139,0.057473
2248,-0.0034902,0.0079509,0.0088549,12761.0,9704.8,29.044,7.714,0.00068641
2252,-0.0035857,0.011545,-0.0045898,12788.0,9719.9,29.047,7.7139,0.01373
2256,-0.0035007,0.010475,-0.0013446,12815.0,9734.9,29.045,7.714,0.035668
2260,-0.003435,0.0089253,0.0048473,12842.0,9749.9,29.036,7.7141,-0.016081
2264,-0.0034813,0.011274,-0.0040377,12869.0,9764.9,29.038,7.714,0.015647
2268,-0.0035019,0.0099801,-0.0020269,12896.0,9779.9,29.047,7.714,0.062844
2272,-0.0034427,0.008864,0.0036405,12923.0,9794.9,29.035,7.7141,-0.0040602
2276,-0.0035169,0.01158,-0.0040825,12950.0,9809.9,29.025,7.714,-0.0014902
2280,-0.0034378,0.01014,-0.00068517,12977.0,9825.0,29.028,7.7141,0.03701
2284,-0.0033599,0.010054,-0.0001912,13004.0,9840.0,29.024,7.7141,0.019647
2288,-0.0033099,0.010378,-0.0023001,13031.0,9855.0,29.026,7.7142,0.03777
2292,-0.0032499,0.010016,-0.0010811,13058.0,9870.0,29.024,7.7143,0.034265
2296,-0.0031521,0.0083622,0.003845,13085.0,9885.0,29.025,7.7144,0.010259
2300,-0.003207,0.0088468,0.0029486,13112.0,9900.0,29.02,7.7143,-0.023809
2304,-0.0031952,0.0084751,-5.4407e-05,13139.0,9915.0,29.042,7.7143,0.041893
2308,-0.0031596,0.0097935,-0.001889,13166.0,9930.0,29.03,7.7143,0.011475
2312,-0.0031046,0.010505,-0.0026996,13193.0,9945.0,29.021,7.7144,0.017857
2316,-0.0030193,0.0093883,0.0019248,13220.0,9960.0,29.014,7.7145,0.0024777
2320,-0.0029444,0.0079091,0.0047522,13247.0,9975.0,29.023,7.7146,0.0010163
2324,-0.0029684,0.010101,-0.0037874,13274.0,9990.0,29.029,7.7145,0.030673
2328,-0.0029093,0.0058659,0.010956,13301.0,10005.0,29.027,7.7146,-0.028187
2332,-0.0031817,0.011225,-0.0079831,13328.0,10020.0,29.033,7.7143,0.019968
2336,-0.0031524,0.0046247,0.015193,13355.0,10035.0,29.029,7.7143,-0.045549
2340,-0.0033664,0.0072697,0.00023734,13382.0,10050.0,29.064,7.7141,0.014066
2344,-0.0032955,0.0074215,-0.00011878,13408.0,10065.0,29.069,7.7142,0.029796
2348,-0.0032795,0.006719,0.00069641,13435.0,10080.0,29.084,7.7142,0.051698
2352,-0.0032967,0.0095841,-0.0038596,13462.0,10095.0,29.064,7.7142,0.0054148
2356,-0.0032555,0.011053,-0.0058384,13489.0,10110.0,29.05,7.7143,0.029017
2360,-0.0032411,0.011263,-0.0050936,13516.0,10125.0,29.041,7.7143,0.050227
2364,-0.0032183,0.012989,-0.0055755,13543.0,10140.0,29.008,7.7143,0.007845
2368,-0.0030966,0.0092995,0.0049189,13570.0,10155.0,29.011,7.7144,0.012733
2372,-0.0030617,0.0087504,0.0043442,13597.0,10170.0,29.019,7.7144,-0.0062442
2376,-0.0030159,0.0085271,0.0019787,13624.0,10185.0,29.033,7.7145,0.016088
2380,-0.0029371,0.0066969,0.0066129,13651.0,10200.0,29.042,7.7146,-0.0054747
2384,-0.0030348,0.010158,-0.0065783,13678.0,10215.0,29.053,7.7145,0.047259
2388,-0.0030524,0.011338,-0.0029735,13705.0,10230.0,29.014,7.7145,-0.016833
2392,-0.00309,0.013697,-0.0093383,13732.0,10245.0,29.0,7.7144,0.038296
2396,-0.003126,0.010855,-0.0006744,13759.0,10260.0,28.998,7.7144,0.057233
2400,-0.0030799,0.008983,0.0057922,13786.0,10275.0,28.991,7.7144,-0.011229
2404,-0.0030231,0.0078601,0.0038775,13813.0,10290.0,29.018,7.7145,0.024944
2408,-0.00299,0.0088215,0.00014417,13840.0,10305.0,29.021,7.7145,0.014671
2412,-0.0029686,0.0080572,0.0002159,13867.0,10320.0,29.036,7.7145,0.048106
2416,-0.0029662,0.010315,-0.0040401,13894.0,10335.0,29.021,7.7145,0.018089
2420,-0.0028832,0.0089145,0.002432,13921.0,10350.0,29.011,7.7146,-0.001772
2424,-0.0030005,0.012388,-0.009814,13948.0,10365.0,29.012,7.7145,0.060094
2428,-0.0029405,0.0087138,0.0055845,13975.0,10380.0,28.993,7.7146,-0.0042155
2432,-0.0030229,0.011957,-0.0069634,14002.0,10395.0,28.999,7.7145,0.040624
2436,-0.0029299,0.0081035,0.0060665,14029.0,10410.0,28.995,7.7146,0.009647
2440,-0.0031273,0.013312,-0.012359,14056.0,10425.0,28.997,7.7144,0.067605
2444,-0.0032006,0.0077758,0.0067217,14083.0,10440.0,28.992,7.7143,0.036259
2448,-0.00322,0.010386,-0.0026353,14110.0,10455.0,28.993,7.7143,0.018994
2452,-0.0031265,0.009167,0.0011295,14137.0,10470.0,28.993,7.7144,0.022061
2456,-0.0031657,0.010734,-0.0013052,14163.0,10485.0,28.976,7.7143,-0.013081
2460,-0.0031512,0.011905,-0.0049774,14190.0,10500.0,28.97,7.7144,0.02699
2464,-0.0031773,0.010214,-0.0013556,14217.0,10515.0,28.977,7.7143,0.060126
2468,-0.0031168,0.008707,0.0033,14244.0,10530.0,28.976,7.7144,0.018969
2472,-0.0030051,0.005632,0.0088743,14271.0,10545.0,29.001,7.7145,0.013144
2476,-0.0030002,0.0057319,0.0060262,14298.0,10560.0,29.019,7.7145,-0.0072784
2480,-0.003041,0.008271,-0.0031829,14325.0,10575.0,29.029,7.7145,0.028801
2484,-0.0031022,0.011494,-0.010266,14352.0,10590.0,29.014,7.7144,0.057651
